Count,Tradelist Count,Name,Edition,Condition,Language,Foil,Tags,Scryfall ID,Last Modified
"1","1","Forest (#276)","Innistrad: Crimson Vow","Near Mint","English","foil","BIN","e4c83b60-3d49-4fdc-a6b7-06d1a0c4a126","2025-03-07 03:52:25.198621"
"1","1","Bramble Wurm","Innistrad: Crimson Vow","Near Mint","English","foil","BIN","8f16f137-4ceb-469c-a381-e575d58f456b","2025-03-07 03:52:25.198621"
"1","1","Stitched Assistant","Innistrad: Crimson Vow","Near Mint","English","foil","BIN","c1debb8c-d5e0-49e5-ab27-2d50e6f9d8d2","2025-03-07 03:51:39.594344"
"1","1","Twinblade Geist","Innistrad: Crimson Vow","Near Mint","English","foil","BIN","f1deb24b-3d8f-4251-a901-85eeb891f26f","2025-03-07 03:52:25.198621"
"1","1","Weaver of Blossoms","Innistrad: Crimson Vow","Near Mint","English","foil","BIN","73bf2a0a-b97d-4b90-abd6-d1755734ea15","2025-03-07 03:51:39.594344"
"1","1","Unholy Officiant","Innistrad: Crimson Vow - Showcase Fang Frame","Near Mint","English","foil","BIN","722b6cc7-16f2-43cd-bac6-42f5e7962d99","2025-03-07 03:51:39.594344"
"1","1","Bride's Gown","Innistrad: Crimson Vow","Near Mint","English","foil","BIN","b3e5dbbe-ca99-41a5-901d-511b9f3ccea6","2025-03-07 03:51:39.594344"
"1","1","Bloody Betrayal","Innistrad: Crimson Vow","Near Mint","English","foil","BIN","8970a5d6-dcab-415a-851b-20e228ef7d16","2025-03-07 03:51:39.594344"
"1","1","Selhoff Entomber","Innistrad: Crimson Vow","Near Mint","English","foil","BIN","f8805db2-5a26-43cf-9b74-f882c283e5e4","2025-03-07 03:51:39.594344"
"1","1","Mindleech Ghoul","Innistrad: Crimson Vow","Near Mint","English","foil","BIN","f5c4e00d-128a-4ddb-9e1b-3ee93121b262","2025-03-07 03:51:39.594344"
"1","1","Flame-Blessed Bolt","Innistrad: Crimson Vow","Near Mint","English","","BIN","b1771a8f-7bea-4bb0-9949-566ee6613b93","2025-03-07 03:51:39.594344"
"4","4","Swamp (#400)","Innistrad: Crimson Vow","Near Mint","English","","BIN","be87de91-aa10-4ed8-83a2-261b4f57e7db","2025-03-07 03:51:39.594344"
"1","1","Restless Bloodseeker","Innistrad: Crimson Vow - Showcase Fang Frame","Near Mint","English","foil","BIN","c05a85ef-5ac0-4bd1-8ef1-de2ff84e448d","2025-03-07 03:52:25.198621"
"1","1","Wedding Security","Innistrad: Crimson Vow - Showcase Fang Frame","Near Mint","English","","BIN","20b1a617-96bf-4960-bffe-dddf3a3c1868","2025-03-07 03:51:39.594344"
"1","1","Blood Hypnotist","Innistrad: Crimson Vow","Near Mint","English","","BIN","d85e0477-9176-4a3e-badc-f1c1c734e59c","2025-03-07 03:51:39.594344"
"2","2","Falkenrath Celebrants","Innistrad: Crimson Vow - Showcase Fang Frame","Near Mint","English","","BIN","6aacc8fa-9440-494b-a3d9-7b1678c5a9f6","2025-03-07 03:51:39.594344"
"2","2","Lacerate Flesh","Innistrad: Crimson Vow","Near Mint","English","","BIN","c7e0c0dc-2d35-4e5a-81da-dd5f35b8e579","2025-03-07 03:51:39.594344"
"1","1","Weaver of Blossoms","Innistrad: Crimson Vow","Near Mint","English","","BIN","73bf2a0a-b97d-4b90-abd6-d1755734ea15","2025-03-07 03:51:39.594344"
"4","4","Island (#399)","Innistrad: Crimson Vow","Near Mint","English","","BIN","f82b281f-d3c7-4eb8-9a10-b4808ca6cfcd","2025-03-07 03:51:39.594344"
"1","1","Wash Away","Innistrad: Crimson Vow","Near Mint","English","","BIN","43411ade-be80-4535-8baa-7055e78496df","2025-03-07 03:52:25.198621"
"1","0","Blood Token | Human Soldier Token","Innistrad: Crimson Vow","Near Mint","English","foil","Tokens","a6f374bc-cd29-469f-808a-6a6c004ee8aa","2024-11-03 01:50:21.769322"
"2","2","Geistlight Snare","Innistrad: Crimson Vow","Near Mint","English","","BIN","7302b5da-cac5-4ce7-ad38-2ff4e410891b","2025-03-07 03:51:39.594344"
"1","1","Ancestral Anger","Innistrad: Crimson Vow","Near Mint","English","","BIN","5dee47ab-d603-4346-97f4-a25dc3f47765","2025-03-07 03:51:39.594344"
"1","1","Belligerent Guest","Innistrad: Crimson Vow - Showcase Fang Frame","Near Mint","English","","BIN","924b1c15-811a-4d11-a481-f904002a6740","2025-03-07 03:51:39.594344"
"2","2","Pyre Spawn","Innistrad: Crimson Vow","Near Mint","English","","BIN","80255777-de00-4ffa-a8a0-f522bf4198fb","2025-03-07 03:51:39.594344"
"1","1","Massive Might","Innistrad: Crimson Vow","Near Mint","English","","BIN","3a5cd50b-4825-4d85-b0f9-e2a51d2a7df1","2025-03-07 03:51:39.594344"
"4","4","Forest (#402)","Innistrad: Crimson Vow","Near Mint","English","foil","BIN","7ae6380e-b1b6-4a5a-a8d9-7cdf8eab3557","2025-03-07 03:51:39.594344"
"1","1","Nimble Larcenist","Streets of New Capenna - Showcase","Near Mint","English","foil","BIN","9f640d69-b690-4262-b3d8-e9e28c813f94","2025-03-07 03:51:39.594344"
"1","0","Talisman of Conviction","Modern Horizons","Near Mint","English","","","71148fd3-0c2c-459e-b8f5-735a0a8dd87f","2025-03-15 22:51:42.396647"
"1","0","Boseiju, Who Endures","Kamigawa: Neon Dynasty","Near Mint","English","foil","EDH | Rocco","2135ac5a-187b-4dc9-8f82-34e8d1603416","2024-01-07 19:54:33.278269"
"1","0","Reckoner Bankbuster","Kamigawa: Neon Dynasty - Showcase","Near Mint","English","","Cube | sneo","30bf5955-67fe-4bbf-acd5-164bf087e7a2","2023-02-07 23:21:58.646300"
"1","0","Tameshi, Reality Architect","Kamigawa: Neon Dynasty","Near Mint","English","","Cube | sneo","26594b52-3e9c-4cde-88df-1f4e9e16676e","2023-02-07 23:21:58.659008"
"1","0","Spring-Leaf Avenger","Kamigawa: Neon Dynasty","Near Mint","English","","Cube | sneo","74b1ba9c-ee62-461f-8422-f791274e2f1c","2023-02-07 23:21:58.674031"
"1","1","Vega, the Watcher","Kaldheim - Showcase","Near Mint","English","foil","BIN","ebd1fc45-531e-4e0c-9e1b-c665447e88ef","2025-03-07 03:51:39.594344"
"1","1","Village Rites","Kaldheim","Near Mint","English","","BIN","0fab9ee8-776a-48e5-b309-bcd381e67bf7","2025-03-07 03:52:25.198621"
"1","1","Restoration Gearsmith","Kaladesh","Near Mint","English","","BIN","228ea9c6-5732-4a2a-ac25-a768ea7d433b","2025-03-07 03:51:39.594344"
"1","0","Magister of Worth","Launch Parties","Near Mint","English","foil","Collection,Signed","bf5caad9-2388-4df9-9e29-a06f45bc9ce1","2021-02-11 21:55:07.641205"
"4","4","Universal Solvent","Commander Legends","Near Mint","English","","BIN","bbe257c5-d2f8-4a4f-bf74-f6dc4b6861e4","2025-03-07 03:51:39.594344"
"3","3","Armory of Iroas","Commander Legends","Near Mint","English","","BIN","703a03ac-5bb5-4e36-ab9b-a5c007ffc03d","2025-03-07 03:51:39.594344"
"3","3","Foundry Inspector","Commander Legends","Near Mint","English","","BIN","cca62547-7dd3-4bb7-be5f-92c4fa51904d","2025-03-07 03:52:25.198621"
"4","4","Supernatural Stamina","Commander Legends","Near Mint","English","","BIN","ce15ab0b-c70d-4ac0-a6ee-dbd31736ce1f","2025-03-07 03:51:39.594344"
"4","4","Scrounging Bandar","Commander Legends","Near Mint","English","","BIN","02c8aab5-ed0d-489d-87af-7eb3193b75db","2025-03-07 03:51:39.594344"
"4","4","The Prismatic Piper","Commander Legends","Near Mint","English","","BIN","a69e6d8f-f742-4508-a83a-38ae84be228c","2025-03-07 03:51:39.594344"
"4","4","Captain's Call","Commander Legends","Near Mint","English","","BIN","ac907330-492d-4705-bb8a-1fdb080632e1","2025-03-07 03:51:39.594344"
"4","4","Goblin Trailblazer","Commander Legends","Near Mint","English","","BIN","ca382425-2454-4300-b903-fdefd31582d3","2025-03-07 03:51:39.594344"
"3","3","Ripscale Predator","Commander Legends","Near Mint","English","","BIN","00924a16-fb85-41a4-bd7a-88f51f728333","2025-03-07 03:51:39.594344"
"3","3","Strategic Planning","Commander Legends","Near Mint","English","","BIN","91e14952-1a6a-4c6a-8def-54846108b542","2025-03-07 03:51:39.594344"
"3","3","Elvish Visionary","Commander Legends","Near Mint","English","","BIN","a2f174e6-9532-4fc3-815b-2dc3966c6523","2025-03-07 03:51:39.594344"
"4","4","Soul's Might","Commander Legends","Near Mint","English","","BIN","dcd32c85-3cc5-4987-8156-4def6d0004d6","2025-03-07 03:51:39.594344"
"3","3","Squad Captain","Commander Legends","Near Mint","English","","BIN","24c98bc7-f6a9-4aaf-a6dc-7067c3d8a41a","2025-03-07 03:51:39.594344"
"2","2","Crimson Fleet Commodore","Commander Legends","Near Mint","English","","BIN","c90fdccf-30a6-40ee-9b35-83a6ee5c0681","2025-03-07 03:51:39.594344"
"3","3","Deranged Assistant","Commander Legends","Near Mint","English","","BIN","73373421-c43d-4152-818a-55abc85b477a","2025-03-07 03:51:39.594344"
"2","2","Wildheart Invoker","Commander Legends","Near Mint","English","","BIN","143231b3-23c4-4c6d-8b58-e401e1ac6e29","2025-03-07 03:51:39.594344"
"1","1","Vow of Wildness","Commander Legends","Near Mint","English","","BIN","764fa7f1-b92b-42cc-983e-e0b5457369a7","2025-03-07 03:51:39.594344"
"1","1","Radiant, Serra Archangel","Commander Legends","Near Mint","English","","BIN","38b00110-e3de-40ce-b2bd-9466fe9e53a3","2025-03-07 03:51:39.594344"
"3","3","Renegade Tactics","Commander Legends","Near Mint","English","","BIN","7dfa0e65-1ce0-4f8e-a78b-2ade2d25e748","2025-03-07 03:51:39.594344"
"2","2","Fall from Favor","Commander Legends","Near Mint","English","","BIN","e709a18f-b99d-4fa1-ae5c-7f22abd02c0a","2025-03-07 03:51:39.594344"
"3","3","Spark Harvest","Commander Legends","Near Mint","English","","BIN","e4d42177-dd1b-482c-a549-6f563b3f3249","2025-03-07 03:51:39.594344"
"1","1","Fleshbag Marauder","Commander Legends","Near Mint","English","foil","BIN","4002b3a4-e00e-44ed-8989-d553e5d7d6c8","2025-03-07 03:52:25.198621"
"3","3","Scholar of Stars","Commander Legends","Near Mint","English","","BIN","5fc4498e-24e6-40e9-8cd5-f42220366664","2025-03-07 03:51:39.594344"
"3","3","Kitesail Corsair","Commander Legends","Near Mint","English","","BIN","4534ffdd-9965-4e55-9c25-04123720cbba","2025-03-07 03:51:39.594344"
"4","4","Armillary Sphere","Commander Legends","Near Mint","English","","BIN","af3ae93e-6094-483d-b2c0-ae117ad01293","2025-03-07 03:51:39.594344"
"1","1","Perilous Myr","Commander Legends","Near Mint","English","foil","BIN","5a15c8ef-04ad-4aab-a7f1-c7a90c10eb50","2025-03-07 03:51:39.594344"
"2","2","Ninth Bridge Patrol","Commander Legends","Near Mint","English","","BIN","4a9555fe-fa1d-4af9-90a4-c3f91e0edd9b","2025-03-07 03:51:39.594344"
"3","3","Natural Reclamation","Commander Legends","Near Mint","English","","BIN","3e98fb7c-6962-4b57-b7b7-c71899564002","2025-03-07 03:51:39.594344"
"2","2","Ghastly Demise","Commander Legends","Near Mint","English","","BIN","7fcfe11a-fcc9-41e1-91ef-755bb4e22389","2025-03-07 03:51:39.594344"
"2","2","Meteor Golem","Commander Legends","Near Mint","English","","BIN","ad4b5324-bd25-4651-bcbc-5439b74df361","2025-03-07 03:51:39.594344"
"4","4","Fertilid","Commander Legends","Near Mint","English","","BIN","11d56da0-6f37-4bd5-8982-940e80bd4282","2025-03-07 03:51:39.594344"
"3","3","Elvish Doomsayer","Commander Legends","Near Mint","English","","BIN","7b1264d2-c7c8-477f-84f6-c17b422aa45e","2025-03-07 03:51:39.594344"
"4","4","Bladebrand","Commander Legends","Near Mint","English","","BIN","89fb59ce-7d40-4784-b96d-2d5a25a8e531","2025-03-07 03:51:39.594344"
"1","1","Weight of Spires","Dissension","Played","English","foil","BIN","d5f26a87-4562-450c-800b-7d4acc1ae17b","2025-03-07 03:52:45.823066"
"1","0","Akiri, Line-Slinger","Commander Legends - Etched Foil","Near Mint","English","foil","EDH | AkAx","ccf9923a-ad50-49e5-bf96-c669a39b84fd","2021-05-16 03:01:32.724463"
"1","0","Drannith Stinger","Ikoria: Lair of Behemoths","Near Mint","English","","Cube | bgc1 | 04-R","612ee4be-e7a2-423c-a37c-7c6ca97f630e","2024-10-10 23:11:24.874760"
"1","1","Snare Tactician","Ikoria: Lair of Behemoths","Near Mint","English","","BIN","5f640e0c-298d-4a5f-94d0-d839cf06ca86","2025-03-07 03:51:39.594344"
"1","1","Whisper Squad","Ikoria: Lair of Behemoths","Near Mint","English","","BIN","097eeb32-cfd5-4adb-ac30-d7762e6ea48f","2025-03-07 03:51:39.594344"
"1","1","Duskfang Mentor","Ikoria: Lair of Behemoths","Near Mint","English","","BIN","fc38fe5d-6c35-4fff-8f1b-726a0685c6f8","2025-03-07 03:51:39.594344"
"1","1","Vulpikeet","Ikoria: Lair of Behemoths - Alternate Art","Near Mint","English","","BIN","044dae1f-a767-49f8-b4e2-85161f2685d5","2025-03-07 03:51:10.920599"
"1","1","Cloudpiercer","Ikoria: Lair of Behemoths","Near Mint","English","","BIN","3ec5f005-d8fb-48b8-8ac5-74445cc83273","2025-03-07 03:51:39.594344"
"1","1","Unsubstantiate","Magic Game Day Cards","Near Mint","English","","","8b184d7e-46ae-450e-9228-eb605ac3ad41","2023-04-20 00:39:59.069380"
"1","0","Ob Nixilis, the Hate-Twisted (Alternate Art)","War of the Spark","Near Mint","Japanese","foil","Collection | WAR JP PWs","5b67ca03-f759-4d7c-8527-7a569e7bfad1","2021-03-25 22:42:21.417214"
"2","2","Aqueous Form","Commander Legends","Near Mint","English","","BIN","c859f7cb-ac12-490e-b769-6f019791f2a5","2025-03-07 03:52:25.198621"
"1","0","Sun Titan","Secret Lair 30th Anniversary Countdown Kit","Near Mint","English","","EDH | Karador,Signed","cf7a1b53-09ed-4206-8de5-ead09883af2f","2023-05-06 00:57:33.212218"
"1","1","Pawn of Ulamog","Commander 2017","Good (Lightly Played)","English","","BIN","d9b9e2c6-7af7-42ae-91b2-0d17312b3624","2024-07-17 02:34:13.470782"
"1","1","Erdwal Illuminator","Shadows over Innistrad","Near Mint","English","","BIN","63df99f9-4f85-4c76-8d76-9075c9ef2b86","2025-03-07 03:51:39.594344"
"1","1","Pixie Guide","Adventures in the Forgotten Realms - Showcase","Near Mint","English","","BIN","5c2074a9-8b6f-4904-bb8c-ae705d31f2f1","2025-03-07 03:51:39.594344"
"1","1","You Meet in a Tavern","Adventures in the Forgotten Realms","Near Mint","English","foil","BIN","593aa59a-4025-4df8-9f27-188fc7712fde","2025-03-07 03:51:39.594344"
"1","0","Kasmina, Enigmatic Mentor (Alternate Art)","War of the Spark","Near Mint","Japanese","foil","Collection | WAR JP PWs","9eac128e-5784-467c-85ed-e46c6ab25547","2021-04-12 19:19:23.345136"
"1","1","Ghost Quarter","Innistrad","Near Mint","English","","BIN","1c6456ed-0ffb-4d22-b252-5775076030ce","2025-03-07 03:52:45.823066"
"1","0","Vivien, Champion of the Wilds (Alternate Art)","War of the Spark","Near Mint","Japanese","foil","Collection | WAR JP PWs","4422e69e-a7db-4582-b37d-59519b6871f9","2021-06-27 01:37:32.184965"
"1","0","Tamiyo, Collector of Tales (Alternate Art)","War of the Spark","Near Mint","Japanese","foil","Collection | WAR JP PWs","e5ad78c6-8af3-4efa-b47a-29a646ea412a","2021-06-27 01:37:37.100657"
"1","1","Tormod's Crypt","Magic 2015 Core Set","Near Mint","English","","BIN","314bb937-1b1e-4daa-8b9e-2d282e8f433b","2025-03-07 03:52:25.198621"
"1","0","Sevinne's Reclamation","Commander 2019","Near Mint","English","","Cube | bgc1 | 01-W","7e68f4df-88ce-4e09-a03c-7edf40bff167","2025-03-16 01:10:00.442734"
"1","0","Armix, Filigree Thrasher","Commander Legends - Etched Foil","Near Mint","English","foil","EDH | AkAx","879a678a-d81a-4994-a864-0b1af80a39ca","2021-06-13 21:21:08.553079"
"1","0","Marsh Flats","Zendikar","Near Mint","English","","EDH | Karador","45026d57-0324-4312-8b86-2e7d4f581ee9","2021-09-05 02:32:16.762915"
"1","0","Savai Triome","Ikoria: Lair of Behemoths - Alternate Art","Near Mint","English","","EDH | AkAx","d21ef9e6-e2dd-4e0a-a36c-e07034ac4ba3","2021-06-13 21:31:55.852382"
"1","1","Wishclaw Talisman","Throne of Eldraine","Near Mint","English","","BIN","07c17b01-ee5d-491a-8403-b3f819b778c4","2025-02-16 20:44:41.779286"
"1","0","Goblin Engineer","Modern Horizons","Near Mint","English","","EDH | AkAx","a55c4d47-5252-40af-961d-c08bc688028a","2021-12-29 21:26:44.231754"
"1","0","Luxury Suite","Zendikar Rising Expeditions","Near Mint","English","","EDH | AkAx","00e40c64-58fa-421e-9d01-93b0642f7d8b","2021-09-05 02:33:25.308055"
"1","0","Swamp (#238)","Shards of Alara","Near Mint","English","","EDH | AkAx","45cbe554-ffdc-4de6-bf27-57790b71effb","2021-06-13 21:45:05.696040"
"1","0","Plains (#233)","Shards of Alara","Near Mint","English","","EDH | AkAx","20aec487-ac03-4912-969b-f537864902ce","2021-06-13 21:44:14.125940"
"1","0","Buried Ruin","Magic 2012","Near Mint","Japanese","","EDH | AkAx","e910cf59-f7aa-44b1-bb8a-c2211179137c","2021-12-21 03:58:18.157361"
"1","0","Elesh Norn, Grand Cenobite","Secret Lair Drop Series","Near Mint","English","","EDH | Karador","b436e594-ec27-465d-a570-7645ddbbc2f7","2021-11-19 05:01:04.357838"
"3","3","Snow-Covered Plains","Coldsnap","Near Mint","English","","BIN","b1e3a010-dae3-41b6-8dd8-e31d14c3ac4a","2025-03-07 03:52:45.823066"
"1","1","Dargo, the Shipwrecker","Commander Legends - Etched Foil","Near Mint","English","foil","BIN","6cf0cc0f-84fd-420e-ac90-b3f0bd49e2bb","2025-03-16 01:52:29.513302"
"1","0","Golgari Rot Farm","Ravnica: City of Guilds","Good (Lightly Played)","English","","","104364d5-ede8-4ac5-900f-19947f51bbc1","2025-03-14 19:40:58.056618"
"1","0","Chromatic Star","Tenth Edition","Near Mint","English","","Cube | bgc1 | 07-Colorless","3233db3e-ec30-4be5-867d-81855652a8b0","2024-10-10 23:10:20.239226"
"1","1","Tectonic Edge","Worldwake","Near Mint","English","","BIN","fdcf5c0f-9d18-406d-a930-c179a781264f","2025-03-07 03:52:25.198621"
"1","0","Hermit Druid","Stronghold","Good (Lightly Played)","English","","EDH | Karador","3efc0622-ac2c-4722-ba05-961cc98c5940","2022-07-19 19:02:47.895799"
"1","1","Thopter Engineer","Magic Origins","Near Mint","English","","BIN","a5e6c48a-29d0-40ae-aac6-df7319873f50","2025-03-07 03:51:39.594344"
"1","0","Wheel of Fortune","Revised Edition","Near Mint","English","","Collection","c14c07d4-6971-483a-add1-f3cdf18feae9","2024-01-30 00:02:50.330202"
"8","8","Invoke the Divine","Dominaria","Near Mint","English","","BIN","7ffe72ae-ea5c-4065-9f5b-3d931f72952d","2025-03-07 03:51:39.594344"
"1","1","Hyena Umbra","Ultimate Masters","Near Mint","English","foil","BIN","87128a82-bcde-4def-9447-0ab8165d6b5e","2025-03-07 03:52:45.823066"
"1","0","Deathcap Glade","Innistrad: Double Feature","Near Mint","English","","EDH | Karador","2f0fe2c4-7486-4094-af3f-eab8fa6d4f15","2022-02-11 18:10:01.416623"
"1","1","Cathar Commando","Innistrad: Double Feature","Near Mint","English","","BIN","a8069994-b103-40dc-9e14-062004914ec8","2025-03-07 03:52:25.198621"
"1","1","Tymaret Calls the Dead","Theros: Beyond Death - Promo Pack","Near Mint","English","foil","BIN","e2cf4e79-c1cc-4250-bc29-ecab63dc0fd3","2025-03-07 03:52:25.198621"
"4","0","Insolent Neonate","Shadows over Innistrad","Near Mint","English","","Modern | HollowVine","813104f6-e6e4-4709-8626-12fe4262a11f","2021-06-26 20:00:10.961229"
"1","0","Bojuka Bog","Worldwake","Near Mint","English","","EDH | Karador","529c38b3-7397-4dac-9859-acd9cd451c32","2021-02-23 03:02:29.831473"
"1","0","Akroma's Will","Commander Legends","Near Mint","English","","EDH | EllieAlan","c281997b-1566-4469-a14c-6645f81ab023","2025-02-09 03:33:24.511253"
"1","0","Elves of Deep Shadow","Ravnica: City of Guilds","Near Mint","English","","EDH | Karador","7bea6dea-d767-4092-a285-305d9997357a","2021-08-13 02:28:35.297377"
"1","0","Thought Vessel","Commander Legends","Near Mint","English","","EDH | Howler","f58ab310-cbee-4f0c-9819-a2e2121932ff","2025-03-15 22:52:17.732255"
"1","1","Nimble Obstructionist","Commander 2020","Near Mint","English","","BIN","832426d7-be22-4092-b614-7fa417af03bd","2025-03-16 01:36:08.220389"
"5","5","Countervailing Winds","Hour of Devastation","Near Mint","English","","BIN","de1c0ef3-b32c-403a-93cb-29cf05795711","2025-03-16 02:05:38.014697"
"1","1","Desert of the True","Commander 2020","Near Mint","English","","BIN","3f96abac-9876-4fb6-af56-6c0c47c9d86b","2025-03-15 22:34:08.590489"
"4","0","Thrilling Discovery","Strixhaven: School of Mages","Near Mint","English","","Modern | Dredge","bac1f45e-1884-490e-a94f-f7d312f0e229","2021-04-23 20:04:20.273634"
"1","0","Teyo, the Shieldmage (Alternate Art)","War of the Spark","Near Mint","Japanese","foil","Collection | WAR JP PWs","52cc3498-b837-4444-b388-2d11c883a08a","2021-04-24 19:04:53.470406"
"1","0","Muddle the Mixture","Ravnica: City of Guilds","Good (Lightly Played)","English","","EDH | Tameshi","4cc785b0-0a77-4b02-b0b4-2bda2fc621cc","2022-11-02 02:05:23.869357"
"1","0","Angrath, Captain of Chaos (Alternate Art)","War of the Spark","Good (Lightly Played)","Japanese","foil","Collection | WAR JP PWs","3e98da7c-e61b-4921-9b27-eed3ce41221d","2021-04-24 19:04:44.744831"
